laysb,"dis Displacement (Across Slope)",159.6550,145
lipb,"col  Downs",338.3050,31
lipb,"col  Acros",298.4850,31
lipb,"vel Velocity Alerts (Downslope)",236.2200,7
lipb,"vel Velocity Alerts (Across Slope)",313.6150,7
lipb,"dis Displacement (Downslope)",3687.4050,145
lipb,"dis Displacement (Across Slope)",2785.2550,145
lipb,"col  Downs",338.3050,31
lipb,"col  Acros",298.4850,31
lipb,"vel Velocity Alerts (Downslope)",236.2200,7
lipb,"vel Velocity Alerts (Across Slope)",313.6150,7
lipb,"dis Displacement (Downslope)",3687.4050,145
lipb,"dis Displacement (Across Slope)",2785.2550,145
lipt,"col  Downs",505.5550,30
lipt,"col  Acros",428.2600,30
lipt,"vel Velocity Alerts (Downslope)",326.3100,7
lipt,"vel Velocity Alerts (Across Slope)",190.0550,7
lipt,"dis Displacement (Downslope)",3090.1750,145
lipt,"dis Displacement (Across Slope)",931.6550,145
lipt,"col  Downs",505.5550,30
lipt,"col  Acros",428.2600,30
lipt,"vel Velocity Alerts (Downslope)",326.3100,7
lipt,"vel Velocity Alerts (Across Slope)",190.0550,7
lipt,"dis Displacement (Downslope)",3090.1750,145
lipt,"dis Displacement (Across Slope)",931.6550,145
loota,"col  Downs",153.1900,24
loota,"col  Acros",102.4250,24
loota,"vel Velocity Alerts (Downslope)",84.3150,7
loota,"vel Velocity Alerts (Across Slope)",75.2050,7
loota,"dis Displacement (Downslope)",381.3950,145
loota,"dis Displacement (Across Slope)",436.5550,145
loota,"col  Downs",153.1900,24
loota,"col  Acros",102.4250,24
loota,"vel Velocity Alerts (Downslope)",84.3150,7
loota,"vel Velocity Alerts (Across Slope)",75.2050,7
loota,"dis Displacement (Downslope)",381.3950,145
loota,"dis Displacement (Across Slope)",436.5550,145
lootb,"col  Downs",138.3250,31
lootb,"col  Acros",108.9200,31
lootb,"vel Velocity Alerts (Downslope)",116.1250,7
lootb,"vel Velocity Alerts (Across Slope)",83.5900,7
lootb,"dis Displacement (Downslope)",419.5300,145
lootb,"dis Displacement (Across Slope)",522.2850,145
lootb,"col  Downs",138.3250,31
lootb,"col  Acros",108.9200,31
lootb,"vel Velocity Alerts (Downslope)",116.1250,7
lootb,"vel Velocity Alerts (Across Slope)",83.5900,7
lootb,"dis Displacement (Downslope)",419.5300,145
lootb,"dis Displacement (Across Slope)",522.2850,145
lpasa,"col  Downs",129.7450,16
lpasa,"col  Acros",82.8100,16
lpasa,"vel Velocity Alerts (Downslope)",58.8650,7
lpasa,"vel Velocity Alerts (Across Slope)",66.7850,7
lpasa,"dis Displacement (Downslope)",254.1450,145
lpasa,"dis Displacement (Across Slope)",228.7150,145
lpasa,"col  Downs",129.7450,16
lpasa,"col  Acros",82.8100,16
lpasa,"vel Velocity Alerts (Downslope)",58.8650,7
lpasa,"vel Velocity Alerts (Across Slope)",66.7850,7
lpasa,"dis Displacement (Downslope)",254.1450,145
lpasa,"dis Displacement (Across Slope)",228.7150,145
lpasb,"col  Downs",131.4150,17
lpasb,"col  Acros",97.9050,17
lpasb,"vel Velocity Alerts (Downslope)",74.0400,7
lpasb,"vel Velocity Alerts (Across Slope)",49.8750,7
lpasb,"dis Displacement (Downslope)",279.9600,145
lpasb,"dis Displacement (Across Slope)",332.0250,145
lpasb,"col  Downs",131.4150,17
lpasb,"col  Acros",97.9050,17
lpasb,"vel Velocity Alerts (Downslope)",74.0400,7
lpasb,"vel Velocity Alerts (Across Slope)",49.8750,7
lpasb,"dis Displacement (Downslope)",279.9600,145
lpasb,"dis Displacement (Across Slope)",332.0250,145
ltesa,"col  Downs",197.2050,15
ltesa,"col  Acros",153.0750,15
ltesa,"vel Velocity Alerts (Downslope)",65.2050,7
ltesa,"vel Velocity Alerts (Across Slope)",55.7350,7
ltesa,"dis Displacement (Downslope)",415.9500,145
ltesa,"dis Displacement (Across Slope)",457.3250,145
ltesa,"col  Downs",197.2050,15
ltesa,"col  Acros",153.0750,15
ltesa,"vel Velocity Alerts (Downslope)",65.2050,7
ltesa,"vel Velocity Alerts (Across Slope)",55.7350,7
ltesa,"dis Displacement (Downslope)",415.9500,145
ltesa,"dis Displacement (Across Slope)",457.3250,145
ltetb,"col  Downs",135.3950,15
ltetb,"col  Acros",81.3300,15
ltetb,"vel Velocity Alerts (Downslope)",65.2450,7
ltetb,"vel Velocity Alerts (Across Slope)",51.5150,7
ltetb,"dis Displacement (Downslope)",233.0250,145
ltetb,"dis Displacement (Across Slope)",240.2400,145
ltetb,"col  Downs",135.3950,15
ltetb,"col  Acros",81.3300,15
ltetb,"vel Velocity Alerts (Downslope)",65.2450,7
ltetb,"vel Velocity Alerts (Across Slope)",51.5150,7
ltetb,"dis Displacement (Downslope)",233.0250,145
ltetb,"dis Displacement (Across Slope)",240.2400,145
luntb,"col  Downs",143.4300,21
luntb,"col  Acros",86.6950,21
luntb,"vel Velocity Alerts (Downslope)",80.5100,7
luntb,"vel Velocity Alerts (Across Slope)",66.3700,7
luntb,"dis Displacement (Downslope)",285.5850,145
luntb,"dis Displacement (Across Slope)",292.4750,145
luntb,"col  Downs",143.4300,21
luntb,"col  Acros",86.6950,21
luntb,"vel Velocity Alerts (Downslope)",80.5100,7
luntb,"vel Velocity Alerts (Across Slope)",66.3700,7
luntb,"dis Displacement (Downslope)",285.5850,145
luntb,"dis Displacement (Across Slope)",292.4750,145
luntc,"col  Downs",142.2350,21
luntc,"col  Acros",90.1000,21
luntc,"vel Velocity Alerts (Downslope)",71.5750,7
luntc,"vel Velocity Alerts (Across Slope)",63.0200,7
luntc,"dis Displacement (Downslope)",320.8150,145
luntc,"dis Displacement (Across Slope)",309.5450,145
luntc,"col  Downs",142.2350,21
luntc,"col  Acros",90.1000,21
luntc,"vel Velocity Alerts (Downslope)",71.5750,7
luntc,"vel Velocity Alerts (Across Slope)",63.0200,7
luntc,"dis Displacement (Downslope)",320.8150,145
luntc,"dis Displacement (Across Slope)",309.5450,145
magta,"col  Downs",165.9100,26
magta,"col  Acros",108.4350,26
magta,"vel Velocity Alerts (Downslope)",90.0700,7
magta,"vel Velocity Alerts (Across Slope)",81.1400,7
magta,"dis Displacement (Downslope)",334.2350,145
magta,"dis Displacement (Across Slope)",424.0850,145
magta,"col  Downs",165.9100,26
magta,"col  Acros",108.4350,26
magta,"vel Velocity Alerts (Downslope)",90.0700,7
magta,"vel Velocity Alerts (Across Slope)",81.1400,7
magta,"dis Displacement (Downslope)",334.2350,145
magta,"dis Displacement (Across Slope)",424.0850,145
magtb,"col  Downs",144.3500,24
magtb,"col  Acros",93.4000,24
magtb,"vel Velocity Alerts (Downslope)",86.8900,7
magtb,"vel Velocity Alerts (Across Slope)",68.4000,7
magtb,"dis Displacement (Downslope)",352.4200,145
magtb,"dis Displacement (Across Slope)",354.3850,145
magtb,"col  Downs",144.3500,24
magtb,"col  Acros",93.4000,24
magtb,"vel Velocity Alerts (Downslope)",86.8900,7
magtb,"vel Velocity Alerts (Across Slope)",68.4000,7
magtb,"dis Displacement (Downslope)",352.4200,145
magtb,"dis Displacement (Across Slope)",354.3850,145
magtc,"col  Downs",176.6350,22
magtc,"col  Acros",92.6200,22
magtc,"vel Velocity Alerts (Downslope)",87.0550,7
magtc,"vel Velocity Alerts (Across Slope)",63.1150,7
magtc,"dis Displacement (Downslope)",343.7400,145
magtc,"dis Displacement (Across Slope)",350.2650,145
magtc,"col  Downs",176.6350,22
magtc,"col  Acros",92.6200,22
magtc,"vel Velocity Alerts (Downslope)",87.0550,7
magtc,"vel Velocity Alerts (Across Slope)",63.1150,7
magtc,"dis Displacement (Downslope)",343.7400,145
magtc,"dis Displacement (Across Slope)",350.2650,145
magtd,"col  Downs",141.0600,20
magtd,"col  Acros",94.4350,20
magtd,"vel Velocity Alerts (Downslope)",69.9000,7
magtd,"vel Velocity Alerts (Across Slope)",64.5900,7
magtd,"dis Displacement (Downslope)",317.8250,145
magtd,"dis Displacement (Across Slope)",301.7200,145
magtd,"col  Downs",141.0600,20
magtd,"col  Acros",94.4350,20
magtd,"vel Velocity Alerts (Downslope)",69.9000,7
magtd,"vel Velocity Alerts (Across Slope)",64.5900,7
magtd,"dis Displacement (Downslope)",317.8250,145
magtd,"dis Displacement (Across Slope)",301.7200,145
mamb,"col  Downs",172.2350,30
mamb,"col  Acros",124.1650,30
mamb,"vel Velocity Alerts (Downslope)",89.4500,7
mamb,"vel Velocity Alerts (Across Slope)",80.3200,7
mamb,"dis Displacement (Downslope)",497.6950,145
mamb,"dis Displacement (Across Slope)",726.5000,145
mamb,"col  Downs",172.2350,30
mamb,"col  Acros",124.1650,30
mamb,"vel Velocity Alerts (Downslope)",89.4500,7
mamb,"vel Velocity Alerts (Across Slope)",80.3200,7
mamb,"dis Displacement (Downslope)",497.6950,145
mamb,"dis Displacement (Across Slope)",726.5000,145
mamt,"col  Downs",165.6450,25
mamt,"col  Acros",105.9550,25
mamt,"vel Velocity Alerts (Downslope)",95.4200,7
mamt,"vel Velocity Alerts (Across Slope)",75.2800,7
mamt,"dis Displacement (Downslope)",356.3200,145
mamt,"dis Displacement (Across Slope)",358.4050,145
mamt,"col  Downs",165.6450,25
mamt,"col  Acros",105.9550,25
mamt,"vel Velocity Alerts (Downslope)",95.4200,7
mamt,"vel Velocity Alerts (Across Slope)",75.2800,7
mamt,"dis Displacement (Downslope)",356.3200,145
mamt,"dis Displacement (Across Slope)",358.4050,145
mamta,"col  Downs",168.7350,30
mamta,"col  Acros",120.0500,30
mamta,"vel Velocity Alerts (Downslope)",95.9750,7
mamta,"vel Velocity Alerts (Across Slope)",79.5050,7
mamta,"dis Displacement (Downslope)",409.7400,145
mamta,"dis Displacement (Across Slope)",529.6350,145
mamta,"col  Downs",168.7350,30
mamta,"col  Acros",120.0500,30
mamta,"vel Velocity Alerts (Downslope)",95.9750,7
mamta,"vel Velocity Alerts (Across Slope)",79.5050,7
mamta,"dis Displacement (Downslope)",409.7400,145
mamta,"dis Displacement (Across Slope)",529.6350,145
mamtb,"col  Downs",152.7550,28
mamtb,"col  Acros",118.7100,28
mamtb,"vel Velocity Alerts (Downslope)",116.2900,7
mamtb,"vel Velocity Alerts (Across Slope)",102.0850,7
mamtb,"dis Displacement (Downslope)",427.5800,145
mamtb,"dis Displacement (Across Slope)",556.7000,145
mamtb,"col  Downs",152.7550,28
mamtb,"col  Acros",118.7100,28
mamtb,"vel Velocity Alerts (Downslope)",116.2900,7
mamtb,"vel Velocity Alerts (Across Slope)",102.0850,7
mamtb,"dis Displacement (Downslope)",427.5800,145
mamtb,"dis Displacement (Across Slope)",556.7000,145
marta,"col  Downs",142.8400,21
marta,"col  Acros",102.8700,21
marta,"vel Velocity Alerts (Downslope)",86.6100,7
marta,"vel Velocity Alerts (Across Slope)",67.3000,7
marta,"dis Displacement (Downslope)",328.1050,145
marta,"dis Displacement (Across Slope)",314.8000,145
marta,"col  Downs",142.8400,21
marta,"col  Acros",102.8700,21
marta,"vel Velocity Alerts (Downslope)",86.6100,7
marta,"vel Velocity Alerts (Across Slope)",67.3000,7
marta,"dis Displacement (Downslope)",328.1050,145
marta,"dis Displacement (Across Slope)",314.8000,145
martb,"col  Downs",153.6300,21
martb,"col  Acros",92.3000,21
martb,"vel Velocity Alerts (Downslope)",156.2100,7
martb,"vel Velocity Alerts (Across Slope)",77.8100,7
martb,"dis Displacement (Downslope)",411.0900,145
martb,"dis Displacement (Across Slope)",409.9400,145
martb,"col  Downs",153.6300,21
martb,"col  Acros",92.3000,21
martb,"vel Velocity Alerts (Downslope)",156.2100,7
martb,"vel Velocity Alerts (Across Slope)",77.8100,7
martb,"dis Displacement (Downslope)",411.0900,145
martb,"dis Displacement (Across Slope)",409.9400,145
mcasb,"col  Downs",135.0000,21
mcasb,"col  Acros",96.4350,21
mcasb,"vel Velocity Alerts (Downslope)",65.8200,7
mcasb,"vel Velocity Alerts (Across Slope)",63.1350,7
mcasb,"dis Displacement (Downslope)",302.1550,145
mcasb,"dis Displacement (Across Slope)",301.7450,145
mcasb,"col  Downs",135.0000,21
mcasb,"col  Acros",96.4350,21
mcasb,"vel Velocity Alerts (Downslope)",65.8200,7
mcasb,"vel Velocity Alerts (Across Slope)",63.1350,7
mcasb,"dis Displacement (Downslope)",302.1550,145
mcasb,"dis Displacement (Across Slope)",301.7450,145
mcata,"col  Downs",157.3200,21
mcata,"col  Acros",102.7350,21
mcata,"vel Velocity Alerts (Downslope)",116.4750,5
mcata,"vel Velocity Alerts (Across Slope)",71.9950,5
mcata,"dis Displacement (Downslope)",403.3800,145
mcata,"dis Displacement (Across Slope)",485.9350,145
mcata,"col  Downs",157.3200,21
mcata,"col  Acros",102.7350,21
mcata,"vel Velocity Alerts (Downslope)",116.4750,5
mcata,"vel Velocity Alerts (Across Slope)",71.9950,5
mcata,"dis Displacement (Downslope)",403.3800,145
mcata,"dis Displacement (Across Slope)",485.9350,145
mngsa,"col  Downs",132.8300,19
mngsa,"col  Acros",97.8250,19
mngsa,"vel Velocity Alerts (Downslope)",61.5650,7
mngsa,"vel Velocity Alerts (Across Slope)",55.7800,7
mngsa,"dis Displacement (Downslope)",273.4500,145
mngsa,"dis Displacement (Across Slope)",266.2300,145
mngsa,"col  Downs",132.8300,19
mngsa,"col  Acros",97.8250,19
mngsa,"vel Velocity Alerts (Downslope)",61.5650,7
mngsa,"vel Velocity Alerts (Across Slope)",55.7800,7
mngsa,"dis Displacement (Downslope)",273.4500,145
mngsa,"dis Displacement (Across Slope)",266.2300,145
mngtb,"col  Downs",156.9150,18
mngtb,"col  Acros",99.1200,18
mngtb,"vel Velocity Alerts (Downslope)",65.8300,7
mngtb,"vel Velocity Alerts (Across Slope)",60.0450,7
mngtb,"dis Displacement (Downslope)",390.6300,145
mngtb,"dis Displacement (Across Slope)",398.5000,145
mngtb,"col  Downs",156.9150,18
mngtb,"col  Acros",99.1200,18
mngtb,"vel Velocity Alerts (Downslope)",65.8300,7
mngtb,"vel Velocity Alerts (Across Slope)",60.0450,7
mngtb,"dis Displacement (Downslope)",390.6300,145
mngtb,"dis Displacement (Across Slope)",398.5000,145
mslta,"col  Downs",114.3900,16
mslta,"col  Acros",86.3750,16
mslta,"vel Velocity Alerts (Downslope)",56.2700,7
mslta,"vel Velocity Alerts (Across Slope)",96.2050,7
mslta,"dis Displacement (Downslope)",265.7550,145
mslta,"dis Displacement (Across Slope)",291.8350,145
mslta,"col  Downs",114.3900,16
mslta,"col  Acros",86.3750,16
mslta,"vel Velocity Alerts (Downslope)",56.2700,7
mslta,"vel Velocity Alerts (Across Slope)",96.2050,7
mslta,"dis Displacement (Downslope)",265.7550,145
mslta,"dis Displacement (Across Slope)",291.8350,145
msuta,"col  Downs",152.0650,14
msuta,"col  Acros",93.1400,14
msuta,"vel Velocity Alerts (Downslope)",58.4500,7
msuta,"vel Velocity Alerts (Across Slope)",42.1800,7
msuta,"dis Displacement (Downslope)",216.9000,145
msuta,"dis Displacement (Across Slope)",216.0500,145
msuta,"col  Downs",152.0650,14
msuta,"col  Acros",93.1400,14
msuta,"vel Velocity Alerts (Downslope)",58.4500,7
msuta,"vel Velocity Alerts (Across Slope)",42.1800,7
msuta,"dis Displacement (Downslope)",216.9000,145
msuta,"dis Displacement (Across Slope)",216.0500,145
nagsa,"col  Downs",123.8500,21
nagsa,"col  Acros",89.1150,21
nagsa,"vel Velocity Alerts (Downslope)",60.1850,7
nagsa,"vel Velocity Alerts (Across Slope)",57.3850,7
nagsa,"dis Displacement (Downslope)",291.1950,145
nagsa,"dis Displacement (Across Slope)",292.7250,145
nagsa,"col  Downs",123.8500,21
nagsa,"col  Acros",89.1150,21
nagsa,"vel Velocity Alerts (Downslope)",60.1850,7
nagsa,"vel Velocity Alerts (Across Slope)",57.3850,7
nagsa,"dis Displacement (Downslope)",291.1950,145
nagsa,"dis Displacement (Across Slope)",292.7250,145
nagtb,"col  Downs",138.1700,31
nagtb,"col  Acros",108.3250,31
nagtb,"vel Velocity Alerts (Downslope)",99.2700,2
nagtb,"vel Velocity Alerts (Across Slope)",78.1250,2
nagtb,"dis Displacement (Downslope)",396.7250,145
nagtb,"dis Displacement (Across Slope)",431.7300,145
nagtb,"col  Downs",138.1700,31
nagtb,"col  Acros",108.3250,31
nagtb,"vel Velocity Alerts (Downslope)",99.2700,2
nagtb,"vel Velocity Alerts (Across Slope)",78.1250,2
nagtb,"dis Displacement (Downslope)",396.7250,145
nagtb,"dis Displacement (Across Slope)",431.7300,145
nurta,"col  Downs",140.9500,31
nurta,"col  Acros",98.1750,31
nurta,"vel Velocity Alerts (Downslope)",82.2300,7
nurta,"vel Velocity Alerts (Across Slope)",68.6350,7
nurta,"dis Displacement (Downslope)",372.3000,145
nurta,"dis Displacement (Across Slope)",434.7650,145
nurta,"col  Downs",140.9500,31
nurta,"col  Acros",98.1750,31
nurta,"vel Velocity Alerts (Downslope)",82.2300,7
nurta,"vel Velocity Alerts (Across Slope)",68.6350,7
nurta,"dis Displacement (Downslope)",372.3000,145
nurta,"dis Displacement (Across Slope)",434.7650,145
nurtb,"col  Downs",128.9500,25
nurtb,"col  Acros",103.4950,25
nurtb,"vel Velocity Alerts (Downslope)",72.9100,7
nurtb,"vel Velocity Alerts (Across Slope)",75.1100,7
nurtb,"dis Displacement (Downslope)",309.7950,145
nurtb,"dis Displacement (Across Slope)",335.0000,145
nurtb,"col  Downs",128.9500,25
nurtb,"col  Acros",103.4950,25
nurtb,"vel Velocity Alerts (Downslope)",72.9100,7
nurtb,"vel Velocity Alerts (Across Slope)",75.1100,7
nurtb,"dis Displacement (Downslope)",309.7950,145
nurtb,"dis Displacement (Across Slope)",335.0000,145
oslb,"col  Downs",141.9150,24
oslb,"col  Acros",98.4050,24
oslb,"vel Velocity Alerts (Downslope)",70.2700,7
oslb,"vel Velocity Alerts (Across Slope)",70.5400,7
oslb,"dis Displacement (Downslope)",311.2450,145
oslb,"dis Displacement (Across Slope)",313.5900,145
oslb,"col  Downs",141.9150,24
oslb,"col  Acros",98.4050,24
oslb,"vel Velocity Alerts (Downslope)",70.2700,7
oslb,"vel Velocity Alerts (Across Slope)",70.5400,7
oslb,"dis Displacement (Downslope)",311.2450,145
oslb,"dis Displacement (Across Slope)",313.5900,145
oslsc,"col  Downs",146.9300,26
oslsc,"col  Acros",95.5050,26
oslsc,"vel Velocity Alerts (Downslope)",67.9000,7
oslsc,"vel Velocity Alerts (Across Slope)",64.5200,7
oslsc,"dis Displacement (Downslope)",323.3850,145
oslsc,"dis Displacement (Across Slope)",330.4100,145
oslsc,"col  Downs",146.9300,26
oslsc,"col  Acros",95.5050,26
oslsc,"vel Velocity Alerts (Downslope)",67.9000,7
oslsc,"vel Velocity Alerts (Across Slope)",64.5200,7
oslsc,"dis Displacement (Downslope)",323.3850,145
oslsc,"dis Displacement (Across Slope)",330.4100,145
oslt,"col  Downs",144.9050,22
oslt,"col  Acros",91.5950,22
oslt,"vel Velocity Alerts (Downslope)",69.4950,7
oslt,"vel Velocity Alerts (Across Slope)",70.1950,7
oslt,"dis Displacement (Downslope)",286.3000,145
oslt,"dis Displacement (Across Slope)",299.9700,145
oslt,"col  Downs",144.9050,22
oslt,"col  Acros",91.5950,22
oslt,"vel Velocity Alerts (Downslope)",69.4950,7
oslt,"vel Velocity Alerts (Across Slope)",70.1950,7
oslt,"dis Displacement (Downslope)",286.3000,145
oslt,"dis Displacement (Across Slope)",299.9700,145
parta,"col  Downs",153.4800,32
parta,"col  Acros",108.8300,32
parta,"vel Velocity Alerts (Downslope)",97.1200,7
parta,"vel Velocity Alerts (Across Slope)",89.0300,7
parta,"dis Displacement (Downslope)",439.1800,145
parta,"dis Displacement (Across Slope)",516.9700,145
parta,"col  Downs",153.4800,32
parta,"col  Acros",108.8300,32
parta,"vel Velocity Alerts (Downslope)",97.1200,7
parta,"vel Velocity Alerts (Across Slope)",89.0300,7
parta,"dis Displacement (Downslope)",439.1800,145
parta,"dis Displacement (Across Slope)",516.9700,145
partb,"col  Downs",135.9250,21
partb,"col  Acros",96.8250,21
partb,"vel Velocity Alerts (Downslope)",71.1250,7
partb,"vel Velocity Alerts (Across Slope)",59.7050,7
partb,"dis Displacement (Downslope)",284.0650,145
partb,"dis Displacement (Across Slope)",279.4000,145
partb,"col  Downs",135.9250,21
partb,"col  Acros",96.8250,21
partb,"vel Velocity Alerts (Downslope)",71.1250,7
partb,"vel Velocity Alerts (Across Slope)",59.7050,7
partb,"dis Displacement (Downslope)",284.0650,145
partb,"dis Displacement (Across Slope)",279.4000,145
pepsb,"col  Downs",134.6400,17
pepsb,"col  Acros",78.8550,17
pepsb,"vel Velocity Alerts (Downslope)",61.6950,7
pepsb,"vel Velocity Alerts (Across Slope)",48.4950,7
pepsb,"dis Displacement (Downslope)",254.7050,145
pepsb,"dis Displacement (Across Slope)",236.7450,145
pepsb,"col  Downs",134.6400,17
pepsb,"col  Acros",78.8550,17
pepsb,"vel Velocity Alerts (Downslope)",61.6950,7
pepsb,"vel Velocity Alerts (Across Slope)",48.4950,7
pepsb,"dis Displacement (Downslope)",254.7050,145
pepsb,"dis Displacement (Across Slope)",236.7450,145
pepta,"col  Downs",117.7950,13
pepta,"col  Acros",72.3600,13
pepta,"vel Velocity Alerts (Downslope)",52.8000,7
pepta,"vel Velocity Alerts (Across Slope)",43.1850,7
pepta,"dis Displacement (Downslope)",185.7650,145
pepta,"dis Displacement (Across Slope)",195.5300,145
pepta,"col  Downs",117.7950,13
pepta,"col  Acros",72.3600,13
pepta,"vel Velocity Alerts (Downslope)",52.8000,7
pepta,"vel Velocity Alerts (Across Slope)",43.1850,7
pepta,"dis Displacement (Downslope)",185.7650,145
pepta,"dis Displacement (Across Slope)",195.5300,145
peptc,"col  Downs",119.3750,14
peptc,"col  Acros",78.4450,14
peptc,"vel Velocity Alerts (Downslope)",63.2600,7
peptc,"vel Velocity Alerts (Across Slope)",46.7100,7
peptc,"dis Displacement (Downslope)",220.0350,145
peptc,"dis Displacement (Across Slope)",241.7800,145
peptc,"col  Downs",119.3750,14
peptc,"col  Acros",78.4450,14
peptc,"vel Velocity Alerts (Downslope)",63.2600,7
peptc,"vel Velocity Alerts (Across Slope)",46.7100,7
peptc,"dis Displacement (Downslope)",220.0350,145
peptc,"dis Displacement (Across Slope)",241.7800,145
pinta,"col  Downs",124.2150,16
pinta,"col  Acros",83.5100,16
pinta,"vel Velocity Alerts (Downslope)",61.7800,7
pinta,"vel Velocity Alerts (Across Slope)",51.3200,7
pinta,"dis Displacement (Downslope)",226.2500,145
pinta,"dis Displacement (Across Slope)",242.8000,145
pinta,"col  Downs",124.2150,16
pinta,"col  Acros",83.5100,16
pinta,"vel Velocity Alerts (Downslope)",61.7800,7
pinta,"vel Velocity Alerts (Across Slope)",51.3200,7
pinta,"dis Displacement (Downslope)",226.2500,145
pinta,"dis Displacement (Across Slope)",242.8000,145
plab,"col  Downs",158.7800,41
plab,"col  Acros",110.8850,41
plab,"vel Velocity Alerts (Downslope)",131.0200,7
plab,"vel Velocity Alerts (Across Slope)",120.5100,7
plab,"dis Displacement (Downslope)",485.7100,145
plab,"dis Displacement (Across Slope)",686.0200,145
plab,"col  Downs",158.7800,41
plab,"col  Acros",110.8850,41
plab,"vel Velocity Alerts (Downslope)",131.0200,7
plab,"vel Velocity Alerts (Across Slope)",120.5100,7
plab,"dis Displacement (Downslope)",485.7100,145
plab,"dis Displacement (Across Slope)",686.0200,145
plat,"col  Downs",197.4700,40
plat,"col  Acros",129.9200,40
plat,"vel Velocity Alerts (Downslope)",110.6950,7
plat,"vel Velocity Alerts (Across Slope)",97.4850,7
plat,"dis Displacement (Downslope)",642.0900,145
plat,"dis Displacement (Across Slope)",670.7400,145
plat,"col  Downs",197.4700,40
plat,"col  Acros",129.9200,40
plat,"vel Velocity Alerts (Downslope)",110.6950,7
plat,"vel Velocity Alerts (Across Slope)",97.4850,7
plat,"dis Displacement (Downslope)",642.0900,145
plat,"dis Displacement (Across Slope)",670.7400,145
pngta,"col  Downs",129.8150,25
pngta,"col  Acros",112.0750,25
pngta,"vel Velocity Alerts (Downslope)",74.0950,7
pngta,"vel Velocity Alerts (Across Slope)",71.1050,7
pngta,"dis Displacement (Downslope)",340.6400,145
pngta,"dis Displacement (Across Slope)",376.9450,145
pngta,"col  Downs",129.8150,25
pngta,"col  Acros",112.0750,25
pngta,"vel Velocity Alerts (Downslope)",74.0950,7
pngta,"vel Velocity Alerts (Across Slope)",71.1050,7
pngta,"dis Displacement (Downslope)",340.6400,145
pngta,"dis Displacement (Across Slope)",376.9450,145
pngtb,"col  Downs",151.9900,30
pngtb,"col  Acros",104.3650,30
pngtb,"vel Velocity Alerts (Downslope)",92.4150,7
pngtb,"vel Velocity Alerts (Across Slope)",72.6900,7
pngtb,"dis Displacement (Downslope)",401.0900,145
pngtb,"dis Displacement (Across Slope)",441.4700,145
pngtb,"col  Downs",151.9900,30
pngtb,"col  Acros",104.3650,30
pngtb,"vel Velocity Alerts (Downslope)",92.4150,7
pngtb,"vel Velocity Alerts (Across Slope)",72.6900,7
pngtb,"dis Displacement (Downslope)",401.0900,145
pngtb,"dis Displacement (Across Slope)",441.4700,145
pngtc,"col  Downs",130.3000,20
pngtc,"col  Acros",84.3950,20
pngtc,"vel Velocity Alerts (Downslope)",78.0250,7
pngtc,"vel Velocity Alerts (Across Slope)",64.0950,7
pngtc,"dis Displacement (Downslope)",278.8250,145
pngtc,"dis Displacement (Across Slope)",267.2350,145
pngtc,"col  Downs",130.3000,20
pngtc,"col  Acros",84.3950,20
pngtc,"vel Velocity Alerts (Downslope)",78.0250,7
pngtc,"vel Velocity Alerts (Across Slope)",64.0950,7
pngtc,"dis Displacement (Downslope)",278.8250,145
pngtc,"dis Displacement (Across Slope)",267.2350,145
pugb,"col  Downs",155.0950,11
pugb,"col  Acros",81.6200,11
pugb,"vel Velocity Alerts (Downslope)",44.9650,7
pugb,"vel Velocity Alerts (Across Slope)",41.7800,7
pugb,"dis Displacement (Downslope)",178.0050,145
pugb,"dis Displacement (Across Slope)",165.0200,145
pugb,"col  Downs",155.0950,11
pugb,"col  Acros",81.6200,11
pugb,"vel Velocity Alerts (Downslope)",44.9650,7
pugb,"vel Velocity Alerts (Across Slope)",41.7800,7
pugb,"dis Displacement (Downslope)",178.0050,145
pugb,"dis Displacement (Across Slope)",165.0200,145
pugt,"col  Downs",124.0800,15
pugt,"col  Acros",84.2250,15
pugt,"vel Velocity Alerts (Downslope)",57.6450,7
pugt,"vel Velocity Alerts (Across Slope)",46.7700,7
pugt,"dis Displacement (Downslope)",222.4500,145
pugt,"dis Displacement (Across Slope)",223.2300,145
pugt,"col  Downs",124.0800,15
pugt,"col  Acros",84.2250,15
pugt,"vel Velocity Alerts (Downslope)",57.6450,7
pugt,"vel Velocity Alerts (Across Slope)",46.7700,7
pugt,"dis Displacement (Downslope)",222.4500,145
pugt,"dis Displacement (Across Slope)",223.2300,145
sagta,"col  Downs",155.9350,20
sagta,"col  Acros",97.4800,20
sagta,"vel Velocity Alerts (Downslope)",60.1350,7
sagta,"vel Velocity Alerts (Across Slope)",61.1700,7
sagta,"dis Displacement (Downslope)",308.7100,145
sagta,"dis Displacement (Across Slope)",311.6800,145
sagta,"col  Downs",155.9350,20
sagta,"col  Acros",97.4800,20
sagta,"vel Velocity Alerts (Downslope)",60.1350,7
sagta,"vel Velocity Alerts (Across Slope)",61.1700,7
sagta,"dis Displacement (Downslope)",308.7100,145
sagta,"dis Displacement (Across Slope)",311.6800,145
sagtb,"col  Downs",146.3550,21
sagtb,"col  Acros",98.2000,21
sagtb,"vel Velocity Alerts (Downslope)",66.2200,7
sagtb,"vel Velocity Alerts (Across Slope)",61.0450,7
sagtb,"dis Displacement (Downslope)",296.5700,145
sagtb,"dis Displacement (Across Slope)",331.6000,145
